IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.178.202,2083,2083,true,NRT,Asia Pacific,Tokyo,81,1.96
158.179.191.14,2095,2095,false,NRT,Asia Pacific,Tokyo,335,1.95
140.238.50.99,2082,2082,false,NRT,Asia Pacific,Tokyo,340,1.95
168.138.197.222,2053,2053,true,NRT,Asia Pacific,Tokyo,331,1.95
158.179.188.7,8880,8880,false,NRT,Asia Pacific,Tokyo,131,1.95
138.3.212.144,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.95
129.153.213.8,443,443,true,LAX,North America,Los Angeles,335,1.94
132.145.126.204,2053,2053,true,NRT,Asia Pacific,Tokyo,279,1.94
168.138.213.210,80,80,false,NRT,Asia Pacific,Tokyo,113,1.94
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,254,1.94
141.147.183.96,2087,2087,true,NRT,Asia Pacific,Tokyo,398,1.94
141.147.191.132,2086,2086,false,NRT,Asia Pacific,Tokyo,303,1.94
141.147.165.179,2086,2086,false,NRT,Asia Pacific,Tokyo,101,1.94
150.230.219.83,2082,2082,false,NRT,Asia Pacific,Tokyo,262,1.94
155.248.176.68,2095,2095,false,NRT,Asia Pacific,Tokyo,95,1.93
141.147.164.123,2096,2096,true,NRT,Asia Pacific,Tokyo,149,1.93
158.101.146.160,2086,2086,false,NRT,Asia Pacific,Tokyo,338,1.93
151.145.74.199,2096,2096,true,NRT,Asia Pacific,Tokyo,107,1.93
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,534,1.93
151.145.70.28,2083,2083,true,NRT,Asia Pacific,Tokyo,121,1.93
140.238.38.245,8443,8443,true,NRT,Asia Pacific,Tokyo,100,1.93
132.145.125.165,2087,2087,true,NRT,Asia Pacific,Tokyo,303,1.92
140.238.46.138,2082,2082,false,NRT,Asia Pacific,Tokyo,84,1.92
140.238.39.87,8880,8880,false,NRT,Asia Pacific,Tokyo,341,1.91
141.147.182.76,2087,2087,true,NRT,Asia Pacific,Tokyo,442,1.91
150.230.105.53,8080,8080,false,NRT,Asia Pacific,Tokyo,335,1.90
155.248.168.251,2052,2052,false,NRT,Asia Pacific,Tokyo,112,1.90
168.138.202.169,80,80,false,NRT,Asia Pacific,Tokyo,290,1.90
158.101.158.251,2086,2086,false,NRT,Asia Pacific,Tokyo,94,1.90
138.3.217.39,2082,2082,false,NRT,Asia Pacific,Tokyo,83,1.90
140.238.33.94,2052,2052,false,NRT,Asia Pacific,Tokyo,274,1.90
158.101.143.49,2086,2086,false,NRT,Asia Pacific,Tokyo,323,1.89
155.248.176.98,2086,2086,false,NRT,Asia Pacific,Tokyo,93,1.89
141.147.181.242,2096,2096,true,NRT,Asia Pacific,Tokyo,243,1.89
138.3.223.50,80,80,false,NRT,Asia Pacific,Tokyo,69,1.89
150.230.220.232,2086,2086,false,NRT,Asia Pacific,Tokyo,94,1.89
168.138.211.131,2082,2082,false,NRT,Asia Pacific,Tokyo,123,1.89
168.138.196.164,2052,2052,false,HKG,Asia Pacific,Hong Kong,212,1.88
141.147.164.54,8080,8080,false,NRT,Asia Pacific,Tokyo,322,1.88
132.145.114.250,8080,8080,false,NRT,Asia Pacific,Tokyo,85,1.88
150.230.109.252,2052,2052,false,NRT,Asia Pacific,Tokyo,97,1.88
158.101.136.239,2052,2052,false,NRT,Asia Pacific,Tokyo,306,1.88
151.145.65.8,8080,8080,false,NRT,Asia Pacific,Tokyo,364,1.87
168.138.205.195,2095,2095,false,NRT,Asia Pacific,Tokyo,119,1.87
131.186.34.244,8880,8880,false,NRT,Asia Pacific,Tokyo,94,1.87
138.3.223.70,2086,2086,false,NRT,Asia Pacific,Tokyo,313,1.87
150.230.221.219,2095,2095,false,NRT,Asia Pacific,Tokyo,321,1.87
141.147.191.211,80,80,false,NRT,Asia Pacific,Tokyo,231,1.87
131.186.43.107,2095,2095,false,NRT,Asia Pacific,Tokyo,87,1.86
132.145.123.143,8880,8880,false,NRT,Asia Pacific,Tokyo,75,1.86
141.147.164.153,2083,2083,true,NRT,Asia Pacific,Tokyo,331,1.86
141.147.178.115,2086,2086,false,NRT,Asia Pacific,Tokyo,97,1.86
141.147.160.86,2082,2082,false,NRT,Asia Pacific,Tokyo,243,1.86
151.145.65.203,2052,2052,false,NRT,Asia Pacific,Tokyo,304,1.86
150.230.109.252,80,80,false,NRT,Asia Pacific,Tokyo,332,1.86
168.138.206.68,2087,2087,true,NRT,Asia Pacific,Tokyo,342,1.86
150.230.108.135,8080,8080,false,NRT,Asia Pacific,Tokyo,323,1.86
158.179.176.239,2082,2082,false,NRT,Asia Pacific,Tokyo,119,1.85
140.238.35.78,8443,8443,true,NRT,Asia Pacific,Tokyo,98,1.85
141.147.167.102,2052,2052,false,NRT,Asia Pacific,Tokyo,244,1.85
158.101.149.52,2083,2083,true,NRT,Asia Pacific,Tokyo,133,1.85
158.101.149.122,8080,8080,false,NRT,Asia Pacific,Tokyo,118,1.85
141.147.183.96,2086,2086,false,NRT,Asia Pacific,Tokyo,97,1.85
131.186.35.189,2083,2083,true,NRT,Asia Pacific,Tokyo,83,1.83
168.138.214.62,2095,2095,false,NRT,Asia Pacific,Tokyo,341,1.83
141.147.189.23,2096,2096,true,NRT,Asia Pacific,Tokyo,154,1.83
151.145.74.56,8443,8443,true,NRT,Asia Pacific,Tokyo,96,1.83
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,90,1.83
152.70.107.26,2053,2053,true,NRT,Asia Pacific,Tokyo,317,1.83
132.145.126.21,80,80,false,NRT,Asia Pacific,Tokyo,274,1.83
155.248.174.71,80,80,false,NRT,Asia Pacific,Tokyo,96,1.82
168.138.197.222,2095,2095,false,NRT,Asia Pacific,Tokyo,299,1.82
158.179.176.239,2053,2053,true,NRT,Asia Pacific,Tokyo,127,1.82
150.230.200.210,2086,2086,false,NRT,Asia Pacific,Tokyo,102,1.82
158.101.157.173,80,80,false,NRT,Asia Pacific,Tokyo,88,1.81
150.230.98.39,2086,2086,false,NRT,Asia Pacific,Tokyo,333,1.81
152.70.99.187,80,80,false,NRT,Asia Pacific,Tokyo,368,1.81
152.70.106.21,8443,8443,true,NRT,Asia Pacific,Tokyo,336,1.81
130.61.23.77,443,443,true,FRA,Europe,Frankfurt,251,1.81
158.101.144.34,2095,2095,false,NRT,Asia Pacific,Tokyo,109,1.81
132.145.112.247,8080,8080,false,NRT,Asia Pacific,Tokyo,284,1.80
168.138.194.121,2087,2087,true,NRT,Asia Pacific,Tokyo,130,1.80
140.238.59.255,2053,2053,true,NRT,Asia Pacific,Tokyo,218,1.80
131.186.43.107,2083,2083,true,NRT,Asia Pacific,Tokyo,79,1.79
168.138.211.131,2053,2053,true,NRT,Asia Pacific,Tokyo,149,1.79
140.238.32.238,2083,2083,true,NRT,Asia Pacific,Tokyo,337,1.79
132.145.120.103,80,80,false,NRT,Asia Pacific,Tokyo,293,1.79
138.2.15.8,2095,2095,false,NRT,Asia Pacific,Tokyo,222,1.79
140.238.54.166,8080,8080,false,NRT,Asia Pacific,Tokyo,268,1.79
168.138.196.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,443,1.78
155.248.176.68,2086,2086,false,NRT,Asia Pacific,Tokyo,334,1.78
158.101.143.49,80,80,false,NRT,Asia Pacific,Tokyo,262,1.78
132.145.54.84,2053,443,true,LHR,Europe,London,327,1.78
131.186.56.188,2096,2096,true,NRT,Asia Pacific,Tokyo,77,1.78
158.101.140.255,2087,2087,true,NRT,Asia Pacific,Tokyo,122,1.78
140.238.51.184,8443,8443,true,NRT,Asia Pacific,Tokyo,267,1.77
152.70.99.218,80,80,false,NRT,Asia Pacific,Tokyo,108,1.77
132.145.121.175,2082,2082,false,NRT,Asia Pacific,Tokyo,80,1.77
152.70.103.145,8080,8080,false,NRT,Asia Pacific,Tokyo,319,1.77
158.101.155.246,2053,2053,true,NRT,Asia Pacific,Tokyo,328,1.77
150.230.216.117,2052,2052,false,NRT,Asia Pacific,Tokyo,113,1.77
152.70.107.26,2052,2052,false,NRT,Asia Pacific,Tokyo,309,1.77
132.145.123.14,2052,2052,false,NRT,Asia Pacific,Tokyo,94,1.76
140.238.54.149,8443,8443,true,NRT,Asia Pacific,Tokyo,278,1.76
168.138.217.146,2086,2086,false,NRT,Asia Pacific,Tokyo,121,1.75
140.238.46.138,2083,2083,true,NRT,Asia Pacific,Tokyo,326,1.75
132.145.114.250,2082,2082,false,NRT,Asia Pacific,Tokyo,95,1.75
138.3.216.67,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.74
152.70.106.21,8080,8080,false,NRT,Asia Pacific,Tokyo,90,1.74
158.101.150.74,2095,2095,false,NRT,Asia Pacific,Tokyo,114,1.74
138.3.223.50,2087,2087,true,NRT,Asia Pacific,Tokyo,154,1.74
158.101.152.221,2082,2082,false,NRT,Asia Pacific,Tokyo,337,1.74
150.230.207.53,2053,2053,true,NRT,Asia Pacific,Tokyo,103,1.74
152.70.106.195,2087,2087,true,NRT,Asia Pacific,Tokyo,336,1.73
158.179.180.109,2082,2082,false,NRT,Asia Pacific,Tokyo,318,1.73
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,110,1.73
158.101.146.203,2052,2052,false,NRT,Asia Pacific,Tokyo,333,1.72
129.146.84.236,443,443,true,LAX,North America,Los Angeles,359,1.72
158.101.89.33,2083,2083,true,NRT,Asia Pacific,Tokyo,115,1.72
152.70.107.26,2083,2083,true,NRT,Asia Pacific,Tokyo,323,1.72
141.147.164.153,80,80,false,NRT,Asia Pacific,Tokyo,107,1.71
141.147.167.102,2095,2095,false,NRT,Asia Pacific,Tokyo,320,1.71
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,182,1.71
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,91,1.70
158.101.159.181,2052,2052,false,NRT,Asia Pacific,Tokyo,117,1.70
168.138.192.185,2086,2086,false,NRT,Asia Pacific,Tokyo,319,1.70
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,111,1.70
132.145.125.86,2095,2095,false,NRT,Asia Pacific,Tokyo,79,1.69
138.3.214.43,2053,2053,true,NRT,Asia Pacific,Tokyo,332,1.69
168.138.196.164,2095,2095,false,HKG,Asia Pacific,Hong Kong,224,1.69
158.101.137.96,2087,2087,true,NRT,Asia Pacific,Tokyo,406,1.69
158.179.180.109,2087,2087,true,NRT,Asia Pacific,Tokyo,107,1.68
150.230.222.185,2082,2082,false,NRT,Asia Pacific,Tokyo,317,1.68
141.147.168.13,2086,2086,false,NRT,Asia Pacific,Tokyo,276,1.68
131.186.34.11,2087,2087,true,NRT,Asia Pacific,Tokyo,87,1.68
168.138.209.84,8880,8880,false,NRT,Asia Pacific,Tokyo,109,1.68
132.145.123.143,2053,2053,true,NRT,Asia Pacific,Tokyo,71,1.67
158.101.158.251,2087,2087,true,NRT,Asia Pacific,Tokyo,132,1.67
158.101.149.81,2096,2096,true,NRT,Asia Pacific,Tokyo,437,1.67
151.145.69.174,2083,2083,true,NRT,Asia Pacific,Tokyo,321,1.67
158.101.68.100,2082,2082,false,NRT,Asia Pacific,Tokyo,352,1.66
155.248.176.28,2087,2087,true,NRT,Asia Pacific,Tokyo,125,1.66
158.179.188.175,2052,2052,false,NRT,Asia Pacific,Tokyo,337,1.65
140.238.51.184,2095,2095,false,NRT,Asia Pacific,Tokyo,80,1.65
140.238.35.195,80,80,false,NRT,Asia Pacific,Tokyo,105,1.65
168.138.207.64,2095,2095,false,NRT,Asia Pacific,Tokyo,122,1.65
131.186.34.11,8443,8443,true,NRT,Asia Pacific,Tokyo,99,1.65
158.101.68.48,8880,8880,false,NRT,Asia Pacific,Tokyo,317,1.65
140.238.50.32,2052,2052,false,NRT,Asia Pacific,Tokyo,98,1.65
131.186.60.162,2082,2082,false,NRT,Asia Pacific,Tokyo,82,1.64
132.145.124.198,8080,8080,false,NRT,Asia Pacific,Tokyo,249,1.64
132.145.120.115,2096,2096,true,NRT,Asia Pacific,Tokyo,92,1.64
158.101.154.242,2052,2052,false,NRT,Asia Pacific,Tokyo,110,1.64
150.230.220.232,8080,8080,false,NRT,Asia Pacific,Tokyo,90,1.64
168.138.208.17,8443,8443,true,NRT,Asia Pacific,Tokyo,372,1.63
150.230.101.13,2095,2095,false,NRT,Asia Pacific,Tokyo,113,1.63
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,320,1.63
151.145.74.56,2086,2086,false,NRT,Asia Pacific,Tokyo,315,1.63
168.138.212.175,8880,8880,false,NRT,Asia Pacific,Tokyo,101,1.63
138.2.6.15,2086,2086,false,NRT,Asia Pacific,Tokyo,75,1.63
132.145.127.21,8880,8880,false,NRT,Asia Pacific,Tokyo,100,1.63
140.238.49.210,2083,2083,true,NRT,Asia Pacific,Tokyo,338,1.62
132.145.114.14,8080,8080,false,NRT,Asia Pacific,Tokyo,98,1.62
141.147.174.190,80,80,false,NRT,Asia Pacific,Tokyo,91,1.62
138.2.29.250,2086,2086,false,NRT,Asia Pacific,Tokyo,292,1.62
158.101.155.158,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.62
150.230.107.197,8443,8443,true,NRT,Asia Pacific,Tokyo,123,1.62
158.179.189.235,8443,8443,true,NRT,Asia Pacific,Tokyo,147,1.62
140.238.54.164,2095,2095,false,NRT,Asia Pacific,Tokyo,102,1.62
168.138.206.68,2083,2083,true,NRT,Asia Pacific,Tokyo,142,1.62
152.70.99.218,2095,2095,false,NRT,Asia Pacific,Tokyo,107,1.62
158.101.154.70,2086,2086,false,NRT,Asia Pacific,Tokyo,102,1.61
140.238.39.33,8080,8080,false,NRT,Asia Pacific,Tokyo,94,1.61
140.238.33.165,8443,8443,true,NRT,Asia Pacific,Tokyo,357,1.61
158.101.143.49,2053,2053,true,NRT,Asia Pacific,Tokyo,131,1.61
141.147.186.210,2086,2086,false,NRT,Asia Pacific,Tokyo,316,1.61
141.147.167.44,2082,2082,false,NRT,Asia Pacific,Tokyo,262,1.61
141.147.168.159,2095,2095,false,NRT,Asia Pacific,Tokyo,346,1.60
150.230.222.185,2052,2052,false,NRT,Asia Pacific,Tokyo,106,1.60
132.145.123.159,2087,2087,true,NRT,Asia Pacific,Tokyo,71,1.60
158.101.32.53,2053,443,true,LAX,North America,Los Angeles,401,1.60
168.138.212.175,2086,2086,false,NRT,Asia Pacific,Tokyo,281,1.60
141.147.160.86,2095,2095,false,NRT,Asia Pacific,Tokyo,291,1.60
158.101.146.160,2083,2083,true,NRT,Asia Pacific,Tokyo,111,1.59
155.248.160.116,2052,2052,false,NRT,Asia Pacific,Tokyo,330,1.59
158.179.191.14,8443,8443,true,NRT,Asia Pacific,Tokyo,323,1.59
158.101.92.156,2095,2095,false,NRT,Asia Pacific,Tokyo,303,1.58
138.3.210.114,2086,2086,false,NRT,Asia Pacific,Tokyo,77,1.58
158.101.68.100,8443,8443,true,NRT,Asia Pacific,Tokyo,281,1.58
132.145.121.123,2053,2053,true,NRT,Asia Pacific,Tokyo,270,1.58
140.238.35.78,2096,2096,true,NRT,Asia Pacific,Tokyo,286,1.57
152.70.103.145,2087,2087,true,NRT,Asia Pacific,Tokyo,117,1.57
131.186.56.188,80,80,false,NRT,Asia Pacific,Tokyo,96,1.56
158.101.145.246,2052,2052,false,NRT,Asia Pacific,Tokyo,367,1.56
158.179.176.239,2096,2096,true,NRT,Asia Pacific,Tokyo,115,1.56
151.145.66.219,2052,2052,false,NRT,Asia Pacific,Tokyo,102,1.56
151.145.71.40,8880,8880,false,NRT,Asia Pacific,Tokyo,109,1.56
150.230.104.197,8080,8080,false,NRT,Asia Pacific,Tokyo,111,1.56
141.147.191.132,80,80,false,NRT,Asia Pacific,Tokyo,89,1.56
168.138.195.31,2087,2087,true,NRT,Asia Pacific,Tokyo,121,1.56
158.101.136.239,2096,2096,true,NRT,Asia Pacific,Tokyo,121,1.56
168.138.202.145,8080,8080,false,NRT,Asia Pacific,Tokyo,286,1.55
155.248.167.70,2095,2095,false,NRT,Asia Pacific,Tokyo,109,1.55
138.3.222.204,2086,2086,false,NRT,Asia Pacific,Tokyo,85,1.55
152.70.103.145,2082,2082,false,NRT,Asia Pacific,Tokyo,104,1.55
141.147.169.131,2053,2053,true,NRT,Asia Pacific,Tokyo,386,1.54
158.101.155.246,2095,2095,false,NRT,Asia Pacific,Tokyo,90,1.54
158.179.186.123,2052,2052,false,HKG,Asia Pacific,Hong Kong,410,1.54
140.238.33.165,2086,2086,false,NRT,Asia Pacific,Tokyo,80,1.54
150.230.105.228,80,80,false,HKG,Asia Pacific,Hong Kong,196,1.53
168.138.192.185,2087,2087,true,NRT,Asia Pacific,Tokyo,291,1.53
158.101.144.189,2095,2095,false,NRT,Asia Pacific,Tokyo,85,1.53
140.238.32.184,2086,2086,false,NRT,Asia Pacific,Tokyo,77,1.53
141.147.189.23,2087,2087,true,NRT,Asia Pacific,Tokyo,102,1.53
168.138.202.169,8080,8080,false,NRT,Asia Pacific,Tokyo,114,1.53
131.186.38.135,2083,2083,true,NRT,Asia Pacific,Tokyo,290,1.53
152.70.106.185,2083,2083,true,NRT,Asia Pacific,Tokyo,133,1.53
131.186.35.189,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.53
150.230.221.219,2086,2086,false,NRT,Asia Pacific,Tokyo,110,1.52
132.145.121.123,8880,8880,false,NRT,Asia Pacific,Tokyo,297,1.52
132.145.121.123,2095,2095,false,NRT,Asia Pacific,Tokyo,94,1.52
138.2.7.72,2086,2086,false,NRT,Asia Pacific,Tokyo,105,1.52
158.101.94.15,2082,2082,false,NRT,Asia Pacific,Tokyo,112,1.51
140.238.39.87,2086,2086,false,NRT,Asia Pacific,Tokyo,268,1.51
151.145.68.104,2086,2086,false,NRT,Asia Pacific,Tokyo,97,1.51
158.101.88.214,80,80,false,NRT,Asia Pacific,Tokyo,96,1.51
168.138.196.237,2052,2052,false,NRT,Asia Pacific,Tokyo,311,1.51
140.238.33.165,2095,2095,false,NRT,Asia Pacific,Tokyo,90,1.51
158.101.150.74,8880,8880,false,NRT,Asia Pacific,Tokyo,347,1.50
150.230.105.179,80,80,false,NRT,Asia Pacific,Tokyo,323,1.50
131.186.62.26,2087,2087,true,NRT,Asia Pacific,Tokyo,90,1.50
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,363,1.50
168.138.200.159,2082,2082,false,NRT,Asia Pacific,Tokyo,347,1.49
168.138.192.185,8080,8080,false,NRT,Asia Pacific,Tokyo,346,1.49
141.147.174.190,2052,2052,false,NRT,Asia Pacific,Tokyo,106,1.49
141.147.162.204,2083,2083,true,NRT,Asia Pacific,Tokyo,398,1.49
152.70.111.251,2086,2086,false,NRT,Asia Pacific,Tokyo,302,1.48
140.238.34.208,2052,2052,false,NRT,Asia Pacific,Tokyo,79,1.48
155.248.160.83,8443,8443,true,NRT,Asia Pacific,Tokyo,113,1.48
151.145.74.56,2083,2083,true,NRT,Asia Pacific,Tokyo,93,1.48
168.138.195.31,2086,2086,false,NRT,Asia Pacific,Tokyo,113,1.48
158.101.154.70,2083,2083,true,NRT,Asia Pacific,Tokyo,148,1.48
151.145.66.219,2053,2053,true,NRT,Asia Pacific,Tokyo,421,1.48
141.147.103.162,443,443,true,FRA,Europe,Frankfurt,268,1.48
155.248.169.71,2082,2082,false,NRT,Asia Pacific,Tokyo,316,1.48
168.138.198.202,2086,2086,false,NRT,Asia Pacific,Tokyo,106,1.47
168.138.217.146,2053,2053,true,NRT,Asia Pacific,Tokyo,128,1.47
152.70.102.124,2096,2096,true,HKG,Asia Pacific,Hong Kong,351,1.47
168.138.206.236,8080,8080,false,NRT,Asia Pacific,Tokyo,317,1.47
132.145.117.216,2083,2083,true,NRT,Asia Pacific,Tokyo,305,1.47
140.238.51.184,2052,2052,false,NRT,Asia Pacific,Tokyo,327,1.47
131.186.47.223,2052,2052,false,NRT,Asia Pacific,Tokyo,333,1.47
158.179.176.239,2052,2052,false,NRT,Asia Pacific,Tokyo,341,1.47
138.3.211.101,80,80,false,NRT,Asia Pacific,Tokyo,265,1.46
138.3.215.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,285,1.46
141.147.168.37,8080,8080,false,NRT,Asia Pacific,Tokyo,243,1.46
141.147.164.54,8443,8443,true,NRT,Asia Pacific,Tokyo,131,1.46
150.230.106.21,2082,2082,false,NRT,Asia Pacific,Tokyo,295,1.46
138.2.14.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,135,1.46
158.101.92.156,8080,8080,false,NRT,Asia Pacific,Tokyo,95,1.45
158.101.142.103,2086,2086,false,NRT,Asia Pacific,Tokyo,340,1.45
158.101.144.34,2086,2086,false,NRT,Asia Pacific,Tokyo,117,1.45
131.186.35.189,8443,8443,true,NRT,Asia Pacific,Tokyo,91,1.45
158.101.94.15,8443,8443,true,NRT,Asia Pacific,Tokyo,108,1.45
141.147.160.221,8443,8443,true,NRT,Asia Pacific,Tokyo,96,1.45
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,183,1.45
132.145.123.112,2082,2082,false,NRT,Asia Pacific,Tokyo,272,1.44
131.186.45.88,8880,8880,false,NRT,Asia Pacific,Tokyo,94,1.44
140.238.53.190,2053,2053,true,NRT,Asia Pacific,Tokyo,110,1.44
155.248.174.71,2087,2087,true,NRT,Asia Pacific,Tokyo,116,1.43
140.238.51.184,80,80,false,NRT,Asia Pacific,Tokyo,76,1.43
140.238.32.238,2096,2096,true,NRT,Asia Pacific,Tokyo,95,1.43
138.3.212.144,8080,8080,false,NRT,Asia Pacific,Tokyo,298,1.43
141.147.186.210,8880,8880,false,NRT,Asia Pacific,Tokyo,89,1.43
131.186.59.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,336,1.43
132.145.123.143,2095,2095,false,NRT,Asia Pacific,Tokyo,302,1.43
138.3.223.70,2052,2052,false,NRT,Asia Pacific,Tokyo,69,1.43
152.70.103.145,2053,2053,true,NRT,Asia Pacific,Tokyo,351,1.43
140.238.41.167,2082,2082,false,NRT,Asia Pacific,Tokyo,333,1.42
132.145.123.14,8880,8880,false,NRT,Asia Pacific,Tokyo,324,1.42
140.238.60.71,8080,8080,false,NRT,Asia Pacific,Tokyo,112,1.42
168.138.212.175,80,80,false,NRT,Asia Pacific,Tokyo,101,1.42
158.101.150.126,2082,2082,false,NRT,Asia Pacific,Tokyo,327,1.42
158.101.146.203,80,80,false,NRT,Asia Pacific,Tokyo,107,1.41
131.186.36.248,2052,2052,false,NRT,Asia Pacific,Tokyo,89,1.41
158.101.131.218,2082,2082,false,NRT,Asia Pacific,Tokyo,104,1.40
155.248.160.83,2087,2087,true,NRT,Asia Pacific,Tokyo,321,1.40
140.238.49.210,2095,2095,false,NRT,Asia Pacific,Tokyo,101,1.40
138.3.222.204,2082,2082,false,NRT,Asia Pacific,Tokyo,339,1.40
158.101.146.165,2086,2086,false,NRT,Asia Pacific,Tokyo,102,1.40
150.230.97.239,2096,2096,true,NRT,Asia Pacific,Tokyo,328,1.39
141.147.166.95,8880,8880,false,NRT,Asia Pacific,Tokyo,100,1.39
158.101.154.70,2052,2052,false,NRT,Asia Pacific,Tokyo,88,1.39
138.3.217.39,80,80,false,NRT,Asia Pacific,Tokyo,71,1.39
151.145.65.203,80,80,false,NRT,Asia Pacific,Tokyo,111,1.38
140.238.39.21,2095,2095,false,NRT,Asia Pacific,Tokyo,85,1.38
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,134,1.38
158.101.84.123,8080,8080,false,NRT,Asia Pacific,Tokyo,95,1.38
152.70.98.174,2082,2082,false,NRT,Asia Pacific,Tokyo,83,1.38
131.186.37.191,2083,2083,true,NRT,Asia Pacific,Tokyo,84,1.38
140.238.36.216,2052,2052,false,NRT,Asia Pacific,Tokyo,98,1.38
158.179.186.123,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,1.37
140.238.54.184,2095,2095,false,NRT,Asia Pacific,Tokyo,294,1.37
168.138.213.210,2096,2096,true,NRT,Asia Pacific,Tokyo,102,1.37
140.238.41.167,2086,2086,false,NRT,Asia Pacific,Tokyo,77,1.37
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,101,1.37
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,283,1.37
168.138.208.164,2052,2052,false,NRT,Asia Pacific,Tokyo,119,1.36
140.238.51.89,2052,2052,false,NRT,Asia Pacific,Tokyo,265,1.35
131.186.59.94,80,80,false,NRT,Asia Pacific,Tokyo,318,1.35
168.138.196.237,8080,8080,false,NRT,Asia Pacific,Tokyo,307,1.35
158.101.140.255,2096,2096,true,NRT,Asia Pacific,Tokyo,114,1.35
132.145.122.95,2095,2095,false,NRT,Asia Pacific,Tokyo,300,1.35
158.179.184.166,2052,2052,false,NRT,Asia Pacific,Tokyo,131,1.35
141.147.186.101,2083,2083,true,NRT,Asia Pacific,Tokyo,304,1.34
155.248.168.251,8880,8880,false,NRT,Asia Pacific,Tokyo,105,1.34
158.101.145.246,8080,8080,false,NRT,Asia Pacific,Tokyo,117,1.34
168.138.208.24,2082,2082,false,NRT,Asia Pacific,Tokyo,104,1.34
158.101.140.255,80,80,false,NRT,Asia Pacific,Tokyo,338,1.33
168.138.215.188,2052,2052,false,NRT,Asia Pacific,Tokyo,116,1.33
150.230.99.173,80,80,false,NRT,Asia Pacific,Tokyo,299,1.33
151.145.71.40,8443,8443,true,NRT,Asia Pacific,Tokyo,96,1.33
138.2.8.40,8443,8443,true,NRT,Asia Pacific,Tokyo,107,1.33
168.138.209.84,2082,2082,false,NRT,Asia Pacific,Tokyo,106,1.33
141.147.174.7,2082,2082,false,NRT,Asia Pacific,Tokyo,86,1.33
152.70.102.124,2086,2086,false,HKG,Asia Pacific,Hong Kong,422,1.33
155.248.160.116,8443,8443,true,NRT,Asia Pacific,Tokyo,297,1.33
158.101.145.246,2083,2083,true,NRT,Asia Pacific,Tokyo,130,1.33
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,87,1.32
168.138.198.53,80,80,false,NRT,Asia Pacific,Tokyo,326,1.32
141.147.162.204,2053,2053,true,NRT,Asia Pacific,Tokyo,340,1.32
152.70.106.13,80,80,false,NRT,Asia Pacific,Tokyo,105,1.32
168.138.198.202,2083,2083,true,NRT,Asia Pacific,Tokyo,373,1.32
158.179.186.234,80,80,false,NRT,Asia Pacific,Tokyo,115,1.32
168.138.211.131,2083,2083,true,NRT,Asia Pacific,Tokyo,288,1.32
131.186.40.31,80,80,false,HKG,Asia Pacific,Hong Kong,195,1.31
151.145.66.219,2096,2096,true,NRT,Asia Pacific,Tokyo,106,1.31
152.70.106.21,2052,2052,false,NRT,Asia Pacific,Tokyo,84,1.31
158.179.181.107,80,80,false,NRT,Asia Pacific,Tokyo,125,1.31
168.138.200.159,8080,8080,false,NRT,Asia Pacific,Tokyo,329,1.30
158.101.149.81,2082,2082,false,NRT,Asia Pacific,Tokyo,307,1.30
150.230.101.125,80,80,false,NRT,Asia Pacific,Tokyo,345,1.30
150.230.208.113,2087,2087,true,NRT,Asia Pacific,Tokyo,112,1.30
141.147.160.86,80,80,false,NRT,Asia Pacific,Tokyo,287,1.30
141.147.178.202,2086,2086,false,NRT,Asia Pacific,Tokyo,76,1.30
141.147.162.71,8443,8443,true,NRT,Asia Pacific,Tokyo,238,1.30
138.3.223.70,2053,2053,true,NRT,Asia Pacific,Tokyo,252,1.30
158.101.157.173,8443,8443,true,NRT,Asia Pacific,Tokyo,313,1.29
150.230.101.125,2083,2083,true,NRT,Asia Pacific,Tokyo,347,1.29
158.179.188.7,2052,2052,false,NRT,Asia Pacific,Tokyo,344,1.29
141.147.166.189,2095,2095,false,NRT,Asia Pacific,Tokyo,87,1.29
